7558,7,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0
3739,8,2,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0
6378,6,1,0,0,0,1,0,0,0,0,0,1,3,0,2,0,0,0,0,0,1,0,0,0,0
4939,7,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0
854,8,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0
5834,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,2,0,0,0,0
4519,6,2,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,1,0,0,0,0
7022,7,1,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,2,0,0,0,0
4976,8,2,1,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,3,0,0,0,0
865,9,1,0,0,0,0,0,0,0,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,1
5672,5,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,46,0,0,0,0,0,0
1241,9,2,0,0,0,1,0,0,0,0,0,1,2,1,1,0,1,1,0,0,2,0,0,0,0
7136,10,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,99,0,1,0,0,0,0
4476,10,2,0,0,0,0,0,0,0,0,0,1,2,2,0,2,0,2,0,0,1,0,0,0,0
7664,11,2,0,0,0,0,1,0,0,0,0,1,0,0,3,1,0,0,0,0,1,0,0,0,0
4525,12,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,1
772,10,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1
188,11,1,1,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0,0,0,3,0,0,0,0
4152,10,1,0,0,0,0,0,0,0,0,0,2,1,0,0,1,1,0,0,0,2,0,0,0,0
2198,12,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,55,0,1,0,0,0,0
6378,11,1,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,1,0,0,0,1
2994,12,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,1
5024,10,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3,0,0,0,2
4939,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,0,0,0
5672,12,2,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0
2935,13,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,1
5483,14,1,1,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0,1
1075,12,2,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,3,0,0,0,0
7558,13,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,82,0,1,0,0,0,0
188,14,2,0,0,0,1,0,0,0,0,0,1,2,0,0,2,0,0,0,0,3,0,0,0,0
6378,15,1,0,0,0,0,0,0,0,0,2,4,2,0,0,0,0,0,0,0,1,0,0,0,0
5036,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0
7022,14,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,108,0,2,0,0,0,0
4936,15,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0
1305,15,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,1,0,2,0,2,0,0,0,0
771,16,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0
4519,13,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,49,0,2,0,0,0,0
1310,14,2,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3,0,0,0,0
5672,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,1,0,0,0,0
256,16,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
1325,13,2,0,0,0,0,0,0,0,0,0,2,1,0,0,2,2,0,0,0,2,0,0,1,0
6461,14,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,0,0,0,0,0,0
4946,15,2,1,0,0,0,0,0,0,0,0,2,2,0,0,2,1,0,0,0,3,0,0,0,0
4939,16,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,46,0,1,0,0,0,0
1114,13,2,0,1,1,0,0,0,0,0,2,1,1,1,2,2,2,2,0,0,3,0,0,0,0
5834,14,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0
7722,15,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0
1241,16,2,0,0,0,1,0,0,0,0,0,2,1,0,3,1,0,0,0,0,1,0,0,0,0
854,17,2,1,0,0,0,0,0,0,0,0,2,0,0,2,1,0,0,0,0,2,0,0,0,0
1075,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,3,0,0,0,0
2994,17,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,1
1325,18,1,0,1,0,0,0,0,0,0,0,2,1,2,0,2,2,2,0,0,2,0,0,0,0
5024,19,1,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,3,0,0,0,0
1114,20,2,0,1,0,0,0,0,0,0,0,2,1,2,0,1,2,0,0,0,3,0,0,0,1
907,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,1,0,0,0,0
2935,17,1,1,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,2,0,0,0,0
4932,18,2,0,0,0,0,0,0,0,0,2,0,0,0,5,0,0,0,0,0,2,0,0,0,0
7520,19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,64,0,1,0,0,0,0
5483,20,1,1,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0,3
5036,16,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
4525,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,2,0,0,0,0
7558,18,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,77,0,2,0,0,0,0
6135,19,2,1,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,1,0,0,0,4
4783,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,1
7558,21,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,65,0,3,0,0,0,0
7136,16,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
4152,18,1,1,0,0,0,0,0,0,0,0,4,2,2,0,2,0,0,0,0,2,0,0,0,0
4519,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2199,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,0,1,0,0,0,0
1305,21,1,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,3,0,0,0,1
4976,17,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,2
865,18,1,1,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,1,0,0,0,1
3739,19,1,1,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,2,0,0,0,0
7664,20,2,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,1
907,21,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0
7722,22,2,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0
1241,22,2,0,0,0,1,0,0,0,0,0,2,2,2,0,1,1,0,4,0,0,0,0,0,0
2935,23,1,0,0,0,0,0,0,0,0,0,2,0,0,1,3,2,0,0,0,2,0,0,0,0
1114,24,2,0,1,0,0,0,0,0,0,0,0,2,2,0,2,4,2,0,0,3,0,0,0,1
4976,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,2,0,0,0,0
7136,23,2,0,0,0,0,1,0,0,0,0,0,0,0,4,0,1,0,0,0,1,0,0,0,0
865,24,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0
1310,25,2,1,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,2,0,0,0,0
5036,22,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
4525,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7520,24,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,71,0,0,0,0,0,0
4783,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0
4932,22,2,0,0,0,1,0,0,0,0,1,0,0,0,6,0,0,0,0,0,2,0,0,0,0
7664,23,2,0,0,0,0,1,0,0,0,0,0,0,0,4,1,0,0,0,0,1,0,0,0,0
771,24,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0
1325,25,2,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,1,0
6461,26,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,2,0,0,0,0
4519,27,1,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,2,0,0,0,0
6135,27,2,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,2,0,0,0,0
4476,26,1,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,1,0,0,0,0
907,27,1,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0
2198,26,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,1,0,0,0,0
865,27,2,0,0,0,1,0,0,0,0,0,1,1,0,0,2,0,0,0,0,1,0,0,0,0
4946,26,1,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,2,0,0,0,1
5834,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,3,0,0,0,0
6378,28,1,1,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,3
772,28,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,1
7022,28,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0
188,29,0,0,0,0,1,0,0,0,0,0,1,0,0,3,1,2,1,0,0,0,0,0,0,0
5672,28,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
5024,29,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,1
4152,28,2,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,0,0,2,0,1,0,1
2994,29,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,0,0,0,1,0,0
7558,30,1,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,25,0,3,0,0,0,0
3739,31,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0
7520,30,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,85,0,1,0,0,0,0
1325,31,0,1,0,0,0,0,0,0,0,0,3,2,2,1,2,2,2,0,0,2,0,0,1,0
1114,29,2,0,1,0,0,0,0,0,0,0,2,1,2,2,2,2,2,0,0,3,0,0,0,1
4936,30,2,1,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0
7136,31,2,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0
5483,30,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1
4976,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4783,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,2,0,0,0,1
5834,33,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4783,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,1,0,0,0,0
4525,28,1,1,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,3,0,0,0,0
7722,29,2,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0
1310,30,2,1,0,0,0,0,0,0,0,1,2,0,0,2,3,0,0,0,0,2,0,0,0,0
0,0,2,1,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,2,0,0,0,248
6135,31,2,1,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,2,0,0,0,0
1305,32,1,1,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,3,0,0,0,0
5036,33,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2
4946,29,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,0,0,0,1
2935,30,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,2,0,0,0,3
6461,31,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,95,0,2,0,0,0,0
2198,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,1,0,0,0,0
771,32,2,1,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0
4932,33,2,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,2,0,0,1,1
7664,34,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0
6135,35,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,2,0,0,0,0
6378,36,1,0,0,0,1,0,0,0,0,4,1,1,0,0,0,0,0,0,0,1,0,0,0,1
4936,37,2,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,2,0,0,0,0
7558,34,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,0,3,0,0,0,0
4476,35,2,1,0,0,0,0,0,0,0,0,2,2,1,0,2,1,0,1,0,1,0,0,0,0
7722,36,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,1,0,0,0,0
5036,37,1,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,3
1241,32,2,1,0,0,0,0,0,0,0,0,2,2,0,0,2,2,0,0,0,2,0,0,0,1
1075,33,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,3,0,0,1,1
4939,34,2,1,0,0,0,0,0,0,0,1,3,2,2,0,0,0,0,0,0,2,0,0,0,0
1325,35,2,0,1,0,0,0,0,0,0,1,2,1,0,1,0,0,0,0,0,1,0,0,1,2
907,36,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,73,0,1,0,0,0,0
4946,37,2,1,0,0,0,0,0,0,0,0,2,2,0,3,1,0,0,0,0,3,0,0,0,1
865,34,2,1,0,0,0,0,0,0,0,0,1,2,0,2,1,0,0,0,0,2,0,0,0,0
1305,35,1,1,0,0,0,0,0,0,0,0,2,1,1,0,2,0,1,0,0,1,0,0,0,0
1114,36,2,0,1,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,3,0,0,0,0
4783,37,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64,0,2,0,0,0,0
4476,32,2,0,0,0,1,0,0,0,0,0,1,0,2,1,1,0,0,0,0,1,0,0,0,1
854,33,2,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,26,0,1,0,0,0,1
3739,34,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,64,0,2,0,1,0,0
772,35,2,1,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,3,0,0,0,0
5024,36,2,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,1
5834,37,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4519,32,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,2,0,0,0,0
2994,34,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0
2935,36,1,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,2,0,0,0,0
4152,37,1,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,2,0,0,0,0
4519,38,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,89,0,2,0,0,0,0
5438,39,1,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,1,0,1
5672,38,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,1,0,0,0,0
4939,39,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,55,0,2,0,0,0,0
5483,39,1,0,0,0,1,0,0,0,0,0,1,2,0,3,0,0,0,0,0,0,0,1,0,1
2198,40,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,0,0,0,0,0,1
1310,41,2,1,0,0,0,0,0,0,0,1,3,0,0,2,2,0,0,0,0,3,0,0,0,0
6135,42,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,31,0,1,0,0,0,0
5024,43,1,1,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,1,0,0,0,0
188,44,2,0,0,0,1,0,0,0,0,1,2,0,1,2,2,0,0,0,0,3,0,0,0,0
771,43,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,0,0,0,2
2935,44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,2,0,0,0,0
7664,38,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,2,0,1,0,0,0,1
7520,39,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,54,0,1,0,0,0,0
7136,40,2,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0
4525,41,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,1,0,0,0,0
4932,42,2,0,0,0,0,0,0,0,0,0,0,2,0,3,0,2,0,0,0,2,0,0,0,0
1310,38,1,1,0,0,0,0,0,0,0,2,2,0,0,4,1,0,0,0,0,3,0,0,0,0
4976,39,2,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,21,0,2,0,0,0,0
1075,40,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,0,0,1,1
772,41,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,3
6378,42,1,0,0,0,0,0,0,0,0,1,3,3,0,0,0,0,0,0,0,1,0,0,0,0
4783,43,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,101,0,0,0,0,0,0
1241,44,2,0,0,0,2,0,0,0,0,0,0,2,0,3,2,1,0,0,0,2,0,0,0,0
771,40,2,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0
867,41,2,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0
3739,42,2,1,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0
1305,45,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,1,0,0,0,0
2198,46,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,1,0,1,0,0
4519,45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,2,0,0,0,0
7520,47,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
4152,47,2,0,0,0,1,0,0,0,0,0,1,2,0,0,2,1,0,0,0,2,0,0,0,0
7664,45,2,1,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0
5483,46,1,1,0,0,0,0,0,0,0,1,2,0,0,1,2,0,0,0,0,1,0,0,0,3
1310,47,2,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1241,38,0,0,0,0,0,0,0,0,0,2,2,0,0,3,2,0,0,0,0,2,0,0,0,2
7022,39,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0
6461,40,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,1,0,0,0,0
5834,41,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,3,0,0,0,0
5036,42,2,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0
5672,43,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1114,44,2,2,0,0,0,0,0,0,0,1,2,0,0,4,2,0,0,0,0,3,0,0,0,0
4976,45,2,1,0,0,0,0,0,0,0,1,1,0,0,3,0,0,0,0,0,2,0,0,0,0
7558,46,1,0,0,0,0,0,0,0,0,2,1,0,0,2,0,0,0,0,0,3,0,0,0,0
1241,47,2,0,0,0,1,0,0,0,0,0,1,0,0,4,2,1,0,0,0,1,0,0,0,1
7136,47,2,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0
4783,48,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,0,0,0,0,0,1
1325,49,2,0,0,0,0,0,0,0,0,0,0,1,2,2,0,2,1,0,0,1,0,0,0,1
4932,50,1,0,0,0,0,0,0,0,0,1,3,0,0,3,1,0,0,0,0,3,0,0,1,0
1305,51,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0
772,48,1,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,3,0,0,0,1
7664,50,2,0,0,0,0,1,0,0,0,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0
188,49,1,0,0,0,1,0,0,0,0,0,2,2,2,0,2,2,0,0,0,3,0,0,0,0
2198,51,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,1,0,1,0,0
4152,52,2,0,0,0,1,0,0,0,0,0,1,0,0,2,2,2,0,0,0,0,0,0,0,0
5036,48,2,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,1,0,0,0,0
6378,49,1,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,13,0,0,0,0,0,2
1114,50,2,0,1,1,0,0,0,0,0,0,2,1,1,3,2,2,2,0,0,3,0,0,0,0
3739,51,2,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,2,0,0,0,0
4946,52,2,1,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,3,0,0,0,1
854,48,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1
4525,49,2,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,3,0,0,0,0
4476,50,2,0,0,0,1,0,0,0,0,0,1,2,1,0,2,0,0,0,0,0,0,0,0,1
7022,51,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,1,0,0,0,0
771,52,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5483,52,1,1,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,3,0,0,0,0,0,3
